"Step","0_sazut-tonat-dokabtofok - episodic_return","0_sazut-tonat-dokabtofok - episodic_return__MIN","0_sazut-tonat-dokabtofok - episodic_return__MAX"
"2976335","27","27","27"
"2976886","40","40","40"
"2977707","40","40","40"
"2978478","40","40","40"
"2979117","40","40","40"
"2979688","40","40","40"
"2980571","6","6","6"
"2981221","40","40","40"
"2982641","40","40","40"
"2982784","40","40","40"
"2984564","40","40","40"
"2985785","8","8","8"
"2987462","40","40","40"
"2987677","40","40","40"
"2988235","40","40","40"
"2988373","40","40","40"
"2988471","40","40","40"
"2989501","40","40","40"
"2989792","8","8","8"
"2990510","8","8","8"
"2991283","40","40","40"
"2992090","40","40","40"
"2992668","13","13","13"
"2992955","40","40","40"
"2993648","40","40","40"
"2993678","40","40","40"
"2994732","40","40","40"
"2995583","40","40","40"
"2996007","40","40","40"
"2996902","40","40","40"
"2997080","40","40","40"
"2997394","13","13","13"
"2997701","40","40","40"
"2998289","40","40","40"
"2999127","15","15","15"
"3000409","40","40","40"
"3001839","40","40","40"
"3001868","40","40","40"
"3002477","5","5","5"
"3002760","40","40","40"
"3003132","40","40","40"
"3003283","40","40","40"
"3004297","41","41","41"
"3004447","40","40","40"
"3005635","40","40","40"
"3006398","40","40","40"
"3007446","41","41","41"
"3008333","40","40","40"
"3008586","40","40","40"
"3008929","40","40","40"
"3009850","40","40","40"
"3010299","8","8","8"
"3010998","40","40","40"
"3011614","40","40","40"
"3013667","40","40","40"
"3014020","40","40","40"
"3014226","8","8","8"
"3014735","40","40","40"
"3016120","40","40","40"
"3016362","40","40","40"
"3017024","10","10","10"
"3021429","40","40","40"
"3021756","15","15","15"
"3022018","40","40","40"
"3022901","0","0","0"
"3025956","40","40","40"
"3026380","7","7","7"
"3026837","40","40","40"
"3027475","13","13","13"
"3027783","26","26","26"
"3027984","40","40","40"
"3028836","0","0","0"
"3029048","5","5","5"
"3029349","40","40","40"
"3029812","40","40","40"
"3030182","17","17","17"
"3031010","40","40","40"
"3031112","19","19","19"
"3031532","40","40","40"
"3031643","41","41","41"
"3032162","0","0","0"
"3032430","40","40","40"
"3033222","40","40","40"
"3033458","40","40","40"
"3033670","0","0","0"
"3034705","40","40","40"
"3035001","40","40","40"
"3035598","40","40","40"
"3036071","40","40","40"
"3036201","40","40","40"
"3036957","40","40","40"
"3037079","40","40","40"
"3037825","40","40","40"
"3038490","40","40","40"
"3039452","40","40","40"
"3039616","14","14","14"
"3040261","21","21","21"
"3041267","40","40","40"
"3042239","40","40","40"
"3042520","40","40","40"
"3043757","28","28","28"
"3044128","40","40","40"
"3044657","40","40","40"
"3044971","40","40","40"
"3045551","40","40","40"
"3045834","40","40","40"
"3047511","3","3","3"
"3047638","40","40","40"
"3049968","40","40","40"
"3050427","40","40","40"
"3050563","40","40","40"
"3051924","16","16","16"
"3052121","40","40","40"
"3052619","40","40","40"
"3053502","40","40","40"
"3053892","40","40","40"
"3054047","27","27","27"
"3054711","40","40","40"
"3055226","40","40","40"
"3057609","40","40","40"
"3058050","40","40","40"
"3059427","24","24","24"
"3060830","40","40","40"
"3061325","40","40","40"
"3063953","40","40","40"
"3065001","22","22","22"
"3066684","40","40","40"
"3067206","40","40","40"
"3067651","12","12","12"
"3068728","40","40","40"
"3069493","40","40","40"
"3069868","40","40","40"
"3070504","40","40","40"
"3070574","41","41","41"
"3070600","40","40","40"
"3070801","2","2","2"
"3071421","40","40","40"
"3071521","40","40","40"
"3072436","26","26","26"
"3073285","13","13","13"
"3073514","40","40","40"
"3073867","5","5","5"
"3074223","19","19","19"
"3074383","40","40","40"
"3074834","40","40","40"
"3076504","26","26","26"
"3076556","40","40","40"
"3076929","40","40","40"
"3079097","40","40","40"
"3079143","40","40","40"
"3079589","40","40","40"
"3079772","40","40","40"
"3079963","40","40","40"
"3080306","40","40","40"
"3080484","40","40","40"
"3080787","40","40","40"
"3081232","40","40","40"
"3081562","40","40","40"
"3082912","40","40","40"
"3084288","40","40","40"
"3085405","40","40","40"
"3085811","40","40","40"
"3086481","9","9","9"
"3087211","40","40","40"
"3089407","40","40","40"
"3090082","40","40","40"
"3091160","7","7","7"
"3091854","40","40","40"
"3092260","3","3","3"
"3093990","40","40","40"
"3094627","22","22","22"
"3096455","40","40","40"
"3096621","40","40","40"
"3096954","40","40","40"
"3098043","40","40","40"
"3098070","40","40","40"
"3101246","40","40","40"
"3102980","40","40","40"
"3103519","22","22","22"
"3103626","40","40","40"
"3103696","12","12","12"
"3104828","41","41","41"
"3104992","11","11","11"
"3107270","40","40","40"
"3107511","40","40","40"
"3107958","40","40","40"
"3108325","10","10","10"
"3108631","40","40","40"
"3109524","40","40","40"
"3109849","40","40","40"
"3109981","13","13","13"
"3110140","0","0","0"
"3111885","40","40","40"
"3112200","40","40","40"
"3112724","0","0","0"
"3114216","40","40","40"
"3114981","2","2","2"
"3115614","40","40","40"
"3115986","41","41","41"
"3116073","40","40","40"
"3116144","40","40","40"
"3116417","40","40","40"
"3116967","40","40","40"
"3117263","40","40","40"
"3117409","40","40","40"
"3119151","24","24","24"
"3119360","40","40","40"
"3119988","40","40","40"
"3120430","40","40","40"
"3120841","40","40","40"
"3123098","40","40","40"
"3123397","40","40","40"
"3124435","40","40","40"
"3125058","40","40","40"
"3125595","40","40","40"
"3127320","21","21","21"
"3127417","40","40","40"
"3127875","40","40","40"
"3128779","40","40","40"
"3130365","24","24","24"
"3130410","40","40","40"
"3132204","40","40","40"
"3133764","11","11","11"
"3133972","13","13","13"
"3134044","40","40","40"
"3134869","40","40","40"
"3135979","40","40","40"
"3136642","6","6","6"
"3137345","7","7","7"
"3139188","6","6","6"
"3139691","0","0","0"
"3139762","40","40","40"
"3140108","40","40","40"
"3141091","25","25","25"
"3142114","40","40","40"
"3142273","1","1","1"
"3142736","40","40","40"
"3143034","40","40","40"
"3144081","40","40","40"
"3144857","18","18","18"
"3146016","40","40","40"
"3146225","40","40","40"
"3146726","40","40","40"
"3146845","21","21","21"
"3147478","40","40","40"
"3149417","24","24","24"
"3149959","40","40","40"
"3150707","40","40","40"
"3150951","40","40","40"
"3151355","40","40","40"
"3152318","40","40","40"
"3152479","40","40","40"
"3152613","40","40","40"
"3154038","40","40","40"
"3154815","40","40","40"
"3154817","4","4","4"
"3154916","40","40","40"
"3154957","40","40","40"
"3155018","40","40","40"
"3155848","40","40","40"
"3156678","40","40","40"
"3159910","7","7","7"
"3160071","4","4","4"
"3160454","1","1","1"
"3161377","40","40","40"
"3162583","40","40","40"
"3163501","40","40","40"
"3164114","40","40","40"
"3164668","40","40","40"
"3165528","12","12","12"
"3165790","40","40","40"
"3166999","1","1","1"
"3167059","40","40","40"
"3167865","40","40","40"
"3168393","40","40","40"
"3168638","7","7","7"
"3168666","40","40","40"
"3169200","40","40","40"
"3171919","40","40","40"
"3172408","40","40","40"
"3172504","0","0","0"
"3172612","23","23","23"
"3174197","40","40","40"
"3175727","41","41","41"
"3176061","40","40","40"
"3176142","13","13","13"
"3176938","40","40","40"
"3177995","40","40","40"
"3178920","40","40","40"
"3179392","40","40","40"
"3180004","5","5","5"
"3180330","0","0","0"
"3181106","40","40","40"
"3183107","40","40","40"
"3185070","40","40","40"
"3185477","40","40","40"
"3186357","4","4","4"
"3186660","2","2","2"
"3187473","40","40","40"
"3188081","40","40","40"
"3188240","40","40","40"
"3188315","40","40","40"
"3188355","0","0","0"
"3189780","40","40","40"
"3189847","15","15","15"
"3189927","27","27","27"
"3192099","40","40","40"
"3192372","40","40","40"
"3192524","40","40","40"
"3192699","40","40","40"
"3193223","40","40","40"
"3194042","40","40","40"
"3194197","40","40","40"
"3194461","40","40","40"
"3195993","41","41","41"
"3196640","40","40","40"
"3197058","40","40","40"
"3197846","40","40","40"
"3199373","40","40","40"
"3199671","40","40","40"
"3199892","5","5","5"
"3200169","40","40","40"
"3200418","40","40","40"
"3200509","9","9","9"
"3200540","40","40","40"
"3201061","40","40","40"
"3201576","9","9","9"
"3201738","40","40","40"
"3201855","40","40","40"
"3202822","40","40","40"
"3203523","9","9","9"
"3203842","2","2","2"
"3205121","40","40","40"
"3206984","40","40","40"
"3207834","40","40","40"
"3209398","40","40","40"
"3210413","40","40","40"
"3210675","40","40","40"
"3210770","40","40","40"
"3210918","40","40","40"
"3211233","40","40","40"
"3212041","40","40","40"
"3212668","40","40","40"
"3212806","4","4","4"
"3214300","7","7","7"
"3216337","40","40","40"
"3216997","4","4","4"
"3217194","40","40","40"
"3217491","40","40","40"
"3218334","40","40","40"
"3220495","40","40","40"
"3220720","40","40","40"
"3223045","40","40","40"
"3223236","40","40","40"
"3223353","40","40","40"
"3223406","40","40","40"
"3224247","14","14","14"
"3224398","41","41","41"
"3227567","40","40","40"
"3229563","40","40","40"
"3229874","40","40","40"
"3230133","41","41","41"
"3230173","40","40","40"
"3230976","40","40","40"
"3231832","40","40","40"
"3232817","40","40","40"
"3232854","40","40","40"
"3232907","40","40","40"
"3233951","40","40","40"
"3234727","40","40","40"
"3235066","40","40","40"
"3235163","40","40","40"
"3235512","40","40","40"
"3238676","40","40","40"
"3238983","40","40","40"
"3240460","40","40","40"
"3240922","41","41","41"
"3241672","40","40","40"
"3241892","40","40","40"
"3242476","40","40","40"
"3243427","40","40","40"
"3243927","40","40","40"
"3244094","22","22","22"
"3244413","40","40","40"
"3245717","19","19","19"
"3246068","40","40","40"
"3246616","4","4","4"
"3247144","40","40","40"
"3248067","40","40","40"
"3248269","40","40","40"
"3248672","40","40","40"
"3248854","6","6","6"
"3248897","40","40","40"
"3250434","40","40","40"
"3250768","40","40","40"
"3250850","40","40","40"
"3251235","0","0","0"
"3251696","40","40","40"
"3252458","40","40","40"
"3252662","40","40","40"
"3252769","40","40","40"
"3253803","40","40","40"
"3254745","40","40","40"
"3255442","40","40","40"
"3255882","40","40","40"
"3256521","13","13","13"
"3257926","40","40","40"
"3258876","40","40","40"
"3259294","40","40","40"
"3259881","40","40","40"
"3261201","40","40","40"
"3261751","15","15","15"
"3262118","40","40","40"
"3264723","40","40","40"
"3264914","2","2","2"
"3265849","40","40","40"
"3268047","40","40","40"
"3268529","19","19","19"
"3269109","40","40","40"
"3270826","6","6","6"
"3271003","13","13","13"
"3271547","40","40","40"
"3271599","19","19","19"
"3271935","40","40","40"
"3272604","40","40","40"
"3273221","40","40","40"
"3274258","2","2","2"
"3274942","40","40","40"
"3275012","40","40","40"
"3275403","27","27","27"
"3276517","40","40","40"
"3276915","40","40","40"
"3277888","40","40","40"
"3278776","40","40","40"
"3279687","40","40","40"
"3280006","10","10","10"
"3280498","40","40","40"
"3282900","40","40","40"
"3283160","40","40","40"
"3284186","40","40","40"
"3285479","40","40","40"
"3285902","40","40","40"
"3286266","40","40","40"
"3286563","4","4","4"
"3287150","40","40","40"
"3289165","40","40","40"
"3289448","40","40","40"
"3290069","40","40","40"
"3291336","40","40","40"
"3291799","40","40","40"
"3292044","40","40","40"
"3293164","40","40","40"
"3294333","40","40","40"
"3294621","40","40","40"
"3295204","40","40","40"
"3295382","40","40","40"
"3295489","40","40","40"
"3297651","8","8","8"
"3298307","40","40","40"
"3298537","40","40","40"
"3298576","40","40","40"
"3299074","40","40","40"
"3299895","41","41","41"
"3301073","40","40","40"
"3301310","3","3","3"
"3301721","40","40","40"
"3301833","40","40","40"
"3301933","40","40","40"
"3302282","40","40","40"
"3302430","40","40","40"
"3302502","40","40","40"
"3303094","40","40","40"
"3304817","40","40","40"
"3305148","40","40","40"
"3305952","40","40","40"
"3306643","40","40","40"
"3307115","40","40","40"
"3307380","40","40","40"
"3307615","40","40","40"
"3308700","17","17","17"
"3310434","29","29","29"
"3310479","41","41","41"
"3315796","16","16","16"
"3317689","40","40","40"
"3317935","40","40","40"
"3320370","40","40","40"
"3320640","40","40","40"
"3320923","40","40","40"
"3321739","40","40","40"
"3322152","40","40","40"
"3322299","40","40","40"
"3324223","40","40","40"
"3325216","12","12","12"
"3326533","40","40","40"
"3327570","40","40","40"
"3327943","40","40","40"
"3328280","40","40","40"
"3328964","40","40","40"
"3329488","40","40","40"
"3329945","40","40","40"
"3331986","0","0","0"
"3332222","17","17","17"
"3332455","40","40","40"
"3332506","40","40","40"
"3332728","40","40","40"
"3333518","40","40","40"
"3335033","6","6","6"
"3335421","40","40","40"
"3336077","40","40","40"
"3337069","40","40","40"
"3337153","40","40","40"
"3337264","40","40","40"
"3337494","20","20","20"
"3337941","40","40","40"
"3338755","40","40","40"
"3339244","40","40","40"
"3339532","40","40","40"
"3340922","40","40","40"
"3341436","40","40","40"
"3341666","40","40","40"
"3341830","40","40","40"
"3342251","40","40","40"
"3342530","40","40","40"
"3342665","40","40","40"
"3343360","13","13","13"
"3343519","40","40","40"
"3343880","40","40","40"
"3343993","2","2","2"
"3344012","0","0","0"
"3344238","40","40","40"
"3344721","40","40","40"
"3345181","40","40","40"
"3346723","40","40","40"
"3348126","40","40","40"
"3348545","5","5","5"
"3348700","40","40","40"
"3349108","40","40","40"
"3350131","40","40","40"
"3350948","40","40","40"
"3351281","40","40","40"
"3353654","40","40","40"
"3354021","40","40","40"
"3355338","40","40","40"
"3355671","40","40","40"
"3356343","40","40","40"
"3356902","40","40","40"
"3357937","1","1","1"
"3359315","40","40","40"
"3359708","6","6","6"
"3361876","40","40","40"
"3363327","40","40","40"
"3364811","40","40","40"
"3364946","40","40","40"
"3365678","13","13","13"
"3368641","13","13","13"
"3369264","40","40","40"
"3369307","41","41","41"
"3369842","40","40","40"
"3369997","24","24","24"
"3370995","11","11","11"
"3371352","40","40","40"
"3372037","40","40","40"
"3372593","4","4","4"
"3373176","40","40","40"
"3375055","40","40","40"
"3375529","16","16","16"
"3375687","40","40","40"
"3376149","41","41","41"
"3376763","40","40","40"
"3378656","40","40","40"
"3379801","40","40","40"
"3380511","40","40","40"
"3382088","40","40","40"
"3382247","40","40","40"
"3382718","40","40","40"
"3383824","40","40","40"
"3384258","40","40","40"
"3384698","40","40","40"
"3385028","40","40","40"
"3385545","40","40","40"
"3385734","40","40","40"
"3385960","40","40","40"
"3387726","40","40","40"
"3388310","40","40","40"
"3388646","40","40","40"
"3388853","40","40","40"
"3388925","40","40","40"
"3390394","1","1","1"
"3390810","40","40","40"
"3391996","40","40","40"
"3392596","40","40","40"
"3393442","40","40","40"
"3393516","40","40","40"
"3393908","40","40","40"
"3393963","40","40","40"
"3393984","40","40","40"
"3395629","40","40","40"
"3395815","2","2","2"
"3396068","40","40","40"
"3396281","40","40","40"
"3397635","40","40","40"
"3399773","40","40","40"
"3400798","40","40","40"
"3402019","40","40","40"
"3403109","40","40","40"
"3404429","40","40","40"
"3405153","40","40","40"
"3406026","40","40","40"
"3407347","40","40","40"
"3407414","40","40","40"
"3407569","40","40","40"
"3407681","26","26","26"
"3408113","40","40","40"
"3408204","40","40","40"
"3408267","40","40","40"
"3409176","40","40","40"
"3409890","11","11","11"
"3411384","40","40","40"
"3411447","40","40","40"
"3413801","40","40","40"
"3413974","13","13","13"
"3414867","40","40","40"
"3416151","40","40","40"
"3416208","40","40","40"
"3418181","22","22","22"
"3419058","40","40","40"
"3419093","40","40","40"
"3420630","3","3","3"
"3422363","40","40","40"
"3422510","40","40","40"
"3423535","40","40","40"
"3426567","40","40","40"
"3426730","40","40","40"
"3426898","40","40","40"
"3427460","19","19","19"
"3427612","40","40","40"
"3427912","40","40","40"
"3427993","40","40","40"
"3428166","40","40","40"
"3428392","24","24","24"
"3428666","40","40","40"
"3429216","40","40","40"
"3429274","16","16","16"
"3429548","40","40","40"
"3430062","4","4","4"
"3431658","0","0","0"
"3432619","40","40","40"
"3432880","40","40","40"
"3433247","40","40","40"
"3433475","40","40","40"
"3434744","13","13","13"
"3434895","3","3","3"
"3435302","40","40","40"
"3435444","40","40","40"
"3436670","40","40","40"
"3437177","40","40","40"
"3437480","3","3","3"
"3437821","40","40","40"
"3438233","5","5","5"
"3438804","40","40","40"
"3439079","27","27","27"
"3439413","40","40","40"
"3440962","40","40","40"
"3441301","15","15","15"
"3441709","40","40","40"
"3442288","1","1","1"
"3442333","40","40","40"
"3442788","40","40","40"
"3442954","40","40","40"
"3443214","40","40","40"
"3443388","40","40","40"
"3445527","40","40","40"
"3447134","26","26","26"
"3447397","40","40","40"
"3447654","1","1","1"
"3448817","40","40","40"
"3450175","40","40","40"
"3450574","0","0","0"
"3451344","14","14","14"
"3451496","8","8","8"
"3451787","40","40","40"
"3452835","41","41","41"
"3454002","40","40","40"
"3454178","40","40","40"
"3454528","40","40","40"
"3455053","40","40","40"
"3455128","40","40","40"
"3455529","40","40","40"
"3455561","40","40","40"
"3457745","40","40","40"
"3458743","40","40","40"
"3458998","40","40","40"
"3459398","40","40","40"
"3459642","40","40","40"
"3459788","40","40","40"
"3459859","40","40","40"
"3462409","3","3","3"
"3462587","40","40","40"
"3462849","40","40","40"
"3462951","13","13","13"
"3464365","6","6","6"
"3464475","40","40","40"
"3467167","40","40","40"
"3468504","7","7","7"
"3469206","40","40","40"
"3469466","40","40","40"
"3469768","40","40","40"
"3469870","40","40","40"
"3470383","40","40","40"
"3470590","40","40","40"
"3471008","40","40","40"
"3472837","40","40","40"
"3472947","40","40","40"
"3473735","40","40","40"
"3474412","40","40","40"
"3475435","40","40","40"
"3476052","40","40","40"
"3476770","17","17","17"
"3481359","40","40","40"
"3481874","40","40","40"
"3482263","40","40","40"
"3482974","40","40","40"
"3483517","40","40","40"
"3484681","40","40","40"
"3485604","40","40","40"
"3486128","40","40","40"
"3486240","2","2","2"
"3487234","40","40","40"
"3488692","40","40","40"
"3489848","40","40","40"
"3489909","40","40","40"
"3490052","40","40","40"
"3490701","40","40","40"
"3491019","40","40","40"
"3491925","40","40","40"
"3492618","40","40","40"
"3493251","40","40","40"
"3494737","23","23","23"
"3494883","40","40","40"
"3495918","40","40","40"
"3496109","18","18","18"
"3497004","14","14","14"
"3497497","41","41","41"
"3498538","40","40","40"
"3498934","40","40","40"
"3499808","3","3","3"
"3500765","40","40","40"
"3503168","40","40","40"
"3503779","2","2","2"
"3504748","2","2","2"
"3504897","40","40","40"
"3506126","40","40","40"
"3507314","40","40","40"
"3507795","40","40","40"
"3508155","40","40","40"
"3508547","8","8","8"
"3508986","40","40","40"
"3509400","40","40","40"
"3509606","40","40","40"
"3510142","40","40","40"
"3510889","40","40","40"
"3511087","40","40","40"
"3511514","40","40","40"
"3511841","40","40","40"
"3512336","40","40","40"
"3512891","3","3","3"
"3513608","40","40","40"
"3515362","40","40","40"
"3515571","40","40","40"
"3516712","40","40","40"
"3517932","8","8","8"
"3518675","2","2","2"
"3518726","40","40","40"
"3518967","40","40","40"
"3519820","40","40","40"
"3520487","40","40","40"
"3520628","40","40","40"
"3520892","18","18","18"
"3521052","40","40","40"
"3522006","40","40","40"
"3522383","40","40","40"
"3522839","40","40","40"
"3524016","40","40","40"
"3525291","40","40","40"
"3525531","40","40","40"
"3526189","18","18","18"
"3526709","40","40","40"
"3526919","40","40","40"
"3527076","41","41","41"
"3527854","40","40","40"
"3528159","40","40","40"
"3528468","40","40","40"
"3528933","40","40","40"
"3529021","40","40","40"
"3529301","40","40","40"
"3530169","40","40","40"
"3530898","40","40","40"
"3531993","40","40","40"
"3532433","40","40","40"
"3533240","40","40","40"
"3533770","40","40","40"
"3534385","40","40","40"
"3534475","40","40","40"
"3534811","5","5","5"
"3535231","40","40","40"
"3535437","40","40","40"
"3535737","2","2","2"
"3535810","40","40","40"
"3536222","40","40","40"
"3538308","40","40","40"
"3538368","15","15","15"
"3538953","40","40","40"
"3540394","41","41","41"
"3540456","15","15","15"
"3541110","40","40","40"
"3546487","40","40","40"
"3547549","40","40","40"
"3548218","40","40","40"
"3548697","8","8","8"
"3549795","40","40","40"
"3550915","40","40","40"
"3551644","40","40","40"
"3551849","40","40","40"
"3552467","40","40","40"
"3552773","40","40","40"
"3552955","29","29","29"
"3553153","40","40","40"
"3553368","40","40","40"
"3554208","40","40","40"
"3554696","40","40","40"
"3554866","40","40","40"
"3555088","40","40","40"
"3556942","40","40","40"
"3560738","40","40","40"
"3562236","19","19","19"
"3562394","40","40","40"
"3563439","40","40","40"
"3563489","40","40","40"
"3563655","22","22","22"
"3563978","15","15","15"
"3564518","40","40","40"
"3564550","40","40","40"
"3565421","28","28","28"
"3566270","40","40","40"
"3566476","40","40","40"
"3566885","40","40","40"
"3567634","40","40","40"
"3567764","40","40","40"
"3567984","41","41","41"
"3569011","40","40","40"
"3570575","40","40","40"
"3571179","40","40","40"
"3571242","40","40","40"
"3571897","18","18","18"
"3572116","1","1","1"
"3572566","40","40","40"
"3572711","40","40","40"
"3573236","40","40","40"
"3573385","40","40","40"
"3574116","40","40","40"
"3574508","40","40","40"
"3575744","41","41","41"
"3576333","40","40","40"
"3576407","40","40","40"
"3576625","40","40","40"
"3576789","40","40","40"
"3577269","40","40","40"
"3577355","40","40","40"
"3577506","11","11","11"
"3578143","40","40","40"
"3578621","40","40","40"
"3580088","40","40","40"
"3580418","40","40","40"
"3582212","40","40","40"
"3583478","40","40","40"
"3585768","40","40","40"
"3586269","40","40","40"
"3586806","1","1","1"
"3587550","40","40","40"
"3590748","23","23","23"
"3592046","40","40","40"
"3592821","8","8","8"
"3593305","40","40","40"
"3593547","2","2","2"
"3593665","40","40","40"
"3594682","40","40","40"
"3596184","40","40","40"
"3596688","40","40","40"
"3596753","40","40","40"
"3597000","40","40","40"
"3597303","40","40","40"
"3597537","15","15","15"
"3598627","40","40","40"
"3599131","40","40","40"
"3600595","40","40","40"
"3602391","14","14","14"
"3602563","40","40","40"
"3602747","40","40","40"
"3603872","40","40","40"
"3603909","40","40","40"
"3604746","40","40","40"
"3605890","12","12","12"
"3607465","40","40","40"
"3608290","40","40","40"
"3608571","1","1","1"
"3608743","14","14","14"
"3609228","40","40","40"
"3609414","40","40","40"
"3609892","40","40","40"
"3610278","40","40","40"
"3611154","40","40","40"
"3612302","40","40","40"
"3613363","40","40","40"
"3615474","40","40","40"
"3615629","23","23","23"
"3616106","40","40","40"
"3616342","40","40","40"
"3616519","40","40","40"
"3617003","40","40","40"
"3617754","40","40","40"
"3618335","40","40","40"
"3618825","40","40","40"
"3619173","40","40","40"
"3619204","40","40","40"
"3622452","40","40","40"
"3622832","40","40","40"
"3623226","40","40","40"
"3623741","40","40","40"
"3624197","10","10","10"
"3624416","12","12","12"
"3624894","40","40","40"
"3625365","40","40","40"
"3626624","40","40","40"
"3627052","40","40","40"
"3627160","40","40","40"
"3627403","40","40","40"
"3628111","40","40","40"
"3628372","40","40","40"
"3628782","40","40","40"
"3629262","11","11","11"
"3629737","18","18","18"
"3630489","40","40","40"
"3630847","40","40","40"
"3632094","40","40","40"
"3632311","40","40","40"
"3634088","40","40","40"
"3635832","40","40","40"
"3636065","40","40","40"
"3636713","2","2","2"
"3638321","40","40","40"
"3640019","40","40","40"
"3640924","40","40","40"
"3641303","40","40","40"
"3641782","40","40","40"
"3641941","9","9","9"
"3642001","40","40","40"
"3642726","40","40","40"
"3643600","40","40","40"
"3644291","40","40","40"
"3645778","40","40","40"
"3646773","40","40","40"
"3647041","40","40","40"
"3647716","20","20","20"
"3648251","8","8","8"
"3648439","2","2","2"
"3648547","40","40","40"
"3648770","40","40","40"
"3653159","40","40","40"
"3653293","40","40","40"
"3653730","40","40","40"
"3655926","8","8","8"
"3656008","40","40","40"
"3656603","40","40","40"
"3657146","26","26","26"
"3657202","40","40","40"
"3657354","40","40","40"
"3657420","40","40","40"
"3658227","40","40","40"
"3659754","40","40","40"
"3660294","40","40","40"
"3660395","40","40","40"
"3661672","40","40","40"
"3661902","40","40","40"
"3662167","2","2","2"
"3662215","40","40","40"
"3662422","40","40","40"
"3662524","40","40","40"
"3663033","40","40","40"
"3663181","40","40","40"
"3663357","40","40","40"
"3663376","8","8","8"
"3664101","40","40","40"
"3665036","3","3","3"
"3665364","18","18","18"
"3667027","24","24","24"
"3667090","7","7","7"
"3669310","40","40","40"
"3670580","24","24","24"
"3671279","40","40","40"
"3671456","40","40","40"
"3671736","40","40","40"
"3672519","3","3","3"
"3673241","40","40","40"
"3673353","40","40","40"
"3674910","40","40","40"
"3676229","40","40","40"
"3676880","6","6","6"
"3676932","40","40","40"
"3677210","40","40","40"
"3678799","40","40","40"
"3679757","13","13","13"
"3680280","40","40","40"
"3681457","40","40","40"
"3681911","40","40","40"
"3682025","40","40","40"
"3683007","40","40","40"
"3684225","16","16","16"
"3684875","29","29","29"
"3685059","41","41","41"
"3685312","40","40","40"
"3685613","40","40","40"
"3686620","40","40","40"
"3686738","11","11","11"
"3687839","40","40","40"
"3688763","40","40","40"
"3689270","19","19","19"
"3689575","16","16","16"
"3691257","16","16","16"
"3691729","40","40","40"
"3691829","40","40","40"
"3692004","40","40","40"
"3692150","0","0","0"
"3692771","40","40","40"
"3695119","10","10","10"
"3695986","40","40","40"
"3696535","40","40","40"
"3698013","40","40","40"
"3698411","40","40","40"
"3698657","40","40","40"
"3699027","40","40","40"
"3699322","40","40","40"
"3699528","40","40","40"
"3700069","40","40","40"
"3701634","40","40","40"
"3702358","40","40","40"
"3703306","40","40","40"
"3704682","40","40","40"
"3707490","40","40","40"
"3707788","40","40","40"
"3707861","40","40","40"
"3708160","17","17","17"
"3708348","40","40","40"
"3708750","40","40","40"
"3709102","40","40","40"
"3709363","40","40","40"
"3709637","19","19","19"
"3711092","40","40","40"
"3712518","40","40","40"
"3712815","40","40","40"
"3714188","2","2","2"
"3714393","40","40","40"
"3714540","40","40","40"
"3715384","40","40","40"
"3717466","40","40","40"
"3717833","40","40","40"
"3718103","8","8","8"
"3718504","40","40","40"
"3719766","8","8","8"
"3719949","40","40","40"
"3720253","1","1","1"
"3720528","40","40","40"
"3720702","40","40","40"
"3720926","40","40","40"
"3721179","40","40","40"
"3721329","40","40","40"
"3721809","40","40","40"
"3721937","0","0","0"
"3722503","40","40","40"
"3722627","40","40","40"
"3723265","40","40","40"
"3723524","40","40","40"
"3724651","17","17","17"
"3725204","40","40","40"
"3726040","40","40","40"
"3726448","40","40","40"
"3727533","40","40","40"
"3728754","40","40","40"
"3728864","40","40","40"
"3730399","40","40","40"
"3730550","40","40","40"
"3731831","40","40","40"
"3732815","40","40","40"
"3734308","40","40","40"
"3734454","1","1","1"
"3735355","40","40","40"
"3736117","40","40","40"
"3736171","5","5","5"
"3736295","40","40","40"
"3738466","20","20","20"
"3738806","1","1","1"
"3739368","10","10","10"
"3739427","40","40","40"
"3740453","40","40","40"
"3741798","40","40","40"
"3742014","17","17","17"
"3742826","40","40","40"
"3743378","40","40","40"
"3743925","1","1","1"
"3744383","40","40","40"
"3744569","40","40","40"
"3745075","40","40","40"
"3746217","40","40","40"
"3747027","40","40","40"
"3747122","9","9","9"
"3747274","40","40","40"
"3748061","40","40","40"
"3749025","28","28","28"
"3749506","40","40","40"
"3749818","41","41","41"
"3750021","40","40","40"
"3750531","20","20","20"
"3751416","40","40","40"
"3753902","40","40","40"
"3754315","40","40","40"
"3755176","11","11","11"
"3755876","11","11","11"
"3756020","40","40","40"
"3757909","40","40","40"
"3758269","40","40","40"
"3758353","40","40","40"
"3758604","40","40","40"
"3759407","40","40","40"
"3759672","4","4","4"
"3760644","40","40","40"
"3760715","1","1","1"
"3760793","40","40","40"
"3761990","40","40","40"
"3762184","40","40","40"
"3762318","40","40","40"
"3762381","40","40","40"
"3762970","40","40","40"
"3765052","40","40","40"
"3765740","40","40","40"
"3766535","40","40","40"
"3767936","40","40","40"
"3768905","40","40","40"
"3769691","40","40","40"
"3769777","40","40","40"
"3770192","40","40","40"
"3770625","40","40","40"
"3771871","40","40","40"
"3772269","40","40","40"
"3774128","40","40","40"
"3774587","40","40","40"
"3774998","40","40","40"
"3775415","17","17","17"
"3776635","0","0","0"
"3777566","40","40","40"
"3778229","40","40","40"
