"Step","14_sazut-tonat-munobhasaz - episodic_return","14_sazut-tonat-munobhasaz - episodic_return__MIN","14_sazut-tonat-munobhasaz - episodic_return__MAX"
"2419048","14","14","14"
"2419981","10","10","10"
"2420172","8","8","8"
"2420755","7","7","7"
"2421090","12","12","12"
"2421470","8","8","8"
"2423506","7","7","7"
"2423610","9","9","9"
"2423781","2","2","2"
"2423917","6","6","6"
"2424073","6","6","6"
"2424336","10","10","10"
"2424392","10","10","10"
"2424999","9","9","9"
"2425508","4","4","4"
"2426961","8","8","8"
"2427071","19","19","19"
"2428092","10","10","10"
"2428918","12","12","12"
"2428929","7","7","7"
"2429403","7","7","7"
"2429488","5","5","5"
"2430307","4","4","4"
"2430550","8","8","8"
"2430915","4","4","4"
"2431402","8","8","8"
"2431690","9","9","9"
"2431803","5","5","5"
"2431910","1","1","1"
"2432497","15","15","15"
"2432772","1","1","1"
"2433493","5","5","5"
"2433589","5","5","5"
"2434017","3","3","3"
"2434776","5","5","5"
"2434944","5","5","5"
"2435151","12","12","12"
"2436063","3","3","3"
"2436399","1","1","1"
"2436663","5","5","5"
"2436935","4","4","4"
"2437225","7","7","7"
"2437588","8","8","8"
"2437728","5","5","5"
"2438222","2","2","2"
"2438584","30","30","30"
"2439156","0","0","0"
"2439435","7","7","7"
"2439708","1","1","1"
"2439858","6","6","6"
"2440322","9","9","9"
"2440424","4","4","4"
"2441075","6","6","6"
"2441293","5","5","5"
"2441548","3","3","3"
"2441950","1","1","1"
"2442045","6","6","6"
"2442320","6","6","6"
"2442889","6","6","6"
"2445185","3","3","3"
"2445448","7","7","7"
"2445819","3","3","3"
"2445975","11","11","11"
"2446469","9","9","9"
"2446821","3","3","3"
"2446908","6","6","6"
"2446958","10","10","10"
"2447610","8","8","8"
"2447763","7","7","7"
"2447829","2","2","2"
"2448929","3","3","3"
"2449279","2","2","2"
"2449625","10","10","10"
"2450304","3","3","3"
"2450413","6","6","6"
"2450510","2","2","2"
"2450842","6","6","6"
"2450922","4","4","4"
"2451030","4","4","4"
"2451611","5","5","5"
"2451958","7","7","7"
"2452153","14","14","14"
"2452332","10","10","10"
"2452855","1","1","1"
"2453252","4","4","4"
"2453460","3","3","3"
"2453624","1","1","1"
"2454424","3","3","3"
"2455751","3","3","3"
"2456786","9","9","9"
"2456930","14","14","14"
"2458249","3","3","3"
"2458511","3","3","3"
"2459741","3","3","3"
"2459915","7","7","7"
"2460038","14","14","14"
"2460265","5","5","5"
"2461084","4","4","4"
"2461668","8","8","8"
"2461798","9","9","9"
"2462142","19","19","19"
"2462551","4","4","4"
"2462669","6","6","6"
"2463169","5","5","5"
"2463911","12","12","12"
"2464160","4","4","4"
"2465009","10","10","10"
"2465531","2","2","2"
"2465560","0","0","0"
"2465749","1","1","1"
"2465794","6","6","6"
"2466051","15","15","15"
"2466431","2","2","2"
"2466783","4","4","4"
"2467041","5","5","5"
"2467186","6","6","6"
"2467499","18","18","18"
"2468212","5","5","5"
"2468403","5","5","5"
"2469034","3","3","3"
"2469708","5","5","5"
"2470481","17","17","17"
"2471376","4","4","4"
"2471671","2","2","2"
"2471886","3","3","3"
"2472101","3","3","3"
"2473566","2","2","2"
"2473773","2","2","2"
"2473811","8","8","8"
"2474778","9","9","9"
"2475304","10","10","10"
"2476085","14","14","14"
"2476656","17","17","17"
"2477567","0","0","0"
"2477782","7","7","7"
"2478472","6","6","6"
"2479506","7","7","7"
"2479900","2","2","2"
"2480062","2","2","2"
"2482500","4","4","4"
"2482866","1","1","1"
"2483269","12","12","12"
"2483348","8","8","8"
"2483694","4","4","4"
"2483801","5","5","5"
"2484335","13","13","13"
"2484480","11","11","11"
"2484587","3","3","3"
"2484696","3","3","3"
"2484906","3","3","3"
"2486089","4","4","4"
"2486819","9","9","9"
"2486969","7","7","7"
"2487005","6","6","6"
"2487293","12","12","12"
"2487319","3","3","3"
"2488679","5","5","5"
"2488923","13","13","13"
"2489000","0","0","0"
"2490307","8","8","8"
"2490506","5","5","5"
"2490719","4","4","4"
"2490985","6","6","6"
"2491628","12","12","12"
"2491791","8","8","8"
"2492026","11","11","11"
"2493459","2","2","2"
"2493594","5","5","5"
"2494711","5","5","5"
"2495058","0","0","0"
"2495731","6","6","6"
"2495841","4","4","4"
"2496608","4","4","4"
"2497607","12","12","12"
"2497890","10","10","10"
"2497931","8","8","8"
"2498177","9","9","9"
"2498597","4","4","4"
"2499327","6","6","6"
"2499718","9","9","9"
"2499924","2","2","2"
"2500660","3","3","3"
"2500868","4","4","4"
"2502097","8","8","8"
"2502553","4","4","4"
"2502846","8","8","8"
"2503151","6","6","6"
"2503277","9","9","9"
"2504124","17","17","17"
"2504286","6","6","6"
"2504325","5","5","5"
"2504987","4","4","4"
"2505319","1","1","1"
"2505963","3","3","3"
"2506232","3","3","3"
"2507072","5","5","5"
"2507222","9","9","9"
"2507605","18","18","18"
"2508940","6","6","6"
"2509005","6","6","6"
"2509136","11","11","11"
"2510506","5","5","5"
"2510682","1","1","1"
"2511880","13","13","13"
"2511967","5","5","5"
"2512285","4","4","4"
"2512361","2","2","2"
"2512419","7","7","7"
"2512713","3","3","3"
"2512936","3","3","3"
"2513347","4","4","4"
"2515962","2","2","2"
"2516162","19","19","19"
"2516989","4","4","4"
"2517616","7","7","7"
"2517753","6","6","6"
"2518666","6","6","6"
"2519556","1","1","1"
"2520626","10","10","10"
"2520978","7","7","7"
"2521307","3","3","3"
"2521647","6","6","6"
"2521793","7","7","7"
"2521867","4","4","4"
"2522084","3","3","3"
"2522470","17","17","17"
"2522577","5","5","5"
"2523237","3","3","3"
"2524211","12","12","12"
"2524935","3","3","3"
"2525494","6","6","6"
"2525749","10","10","10"
"2525880","2","2","2"
"2526327","6","6","6"
"2526420","7","7","7"
"2526496","9","9","9"
"2526695","1","1","1"
"2527778","6","6","6"
"2527834","4","4","4"
"2528837","2","2","2"
"2528974","19","19","19"
"2529039","11","11","11"
"2529176","10","10","10"
"2529384","2","2","2"
"2529672","3","3","3"
"2529926","10","10","10"
"2530143","3","3","3"
"2530205","4","4","4"
"2530731","2","2","2"
"2530782","5","5","5"
"2531008","4","4","4"
"2531414","3","3","3"
"2531566","9","9","9"
"2532589","8","8","8"
"2533467","1","1","1"
"2534386","2","2","2"
"2534537","9","9","9"
"2534995","7","7","7"
"2535102","9","9","9"
"2535492","1","1","1"
"2536509","2","2","2"
"2537338","1","1","1"
"2537482","2","2","2"
"2538160","5","5","5"
"2538519","16","16","16"
"2539361","16","16","16"
"2539728","8","8","8"
"2540004","1","1","1"
"2540073","8","8","8"
"2540634","0","0","0"
"2541396","3","3","3"
"2541507","4","4","4"
"2542011","4","4","4"
"2542516","16","16","16"
"2543096","1","1","1"
"2544362","10","10","10"
"2545484","9","9","9"
"2546024","1","1","1"
"2546481","3","3","3"
"2546524","12","12","12"
"2546573","9","9","9"
"2546807","3","3","3"
"2547361","0","0","0"
"2547426","2","2","2"
"2547848","5","5","5"
"2547950","2","2","2"
"2548071","4","4","4"
"2548195","3","3","3"
"2548871","3","3","3"
"2550213","1","1","1"
"2552678","9","9","9"
"2553177","5","5","5"
"2553759","5","5","5"
"2554549","5","5","5"
"2554995","11","11","11"
"2555073","9","9","9"
"2555227","3","3","3"
"2555458","9","9","9"
"2555918","6","6","6"
"2556035","0","0","0"
"2556624","4","4","4"
"2556989","2","2","2"
"2557524","4","4","4"
"2557872","3","3","3"
"2558609","8","8","8"
"2559333","11","11","11"
"2559378","14","14","14"
"2559435","12","12","12"
"2559659","6","6","6"
"2559980","7","7","7"
"2560137","5","5","5"
"2560484","4","4","4"
"2560702","4","4","4"
"2560813","8","8","8"
"2560948","2","2","2"
"2561302","7","7","7"
"2561663","0","0","0"
"2562089","4","4","4"
"2562323","6","6","6"
"2562590","10","10","10"
"2562938","3","3","3"
"2563254","10","10","10"
"2564527","7","7","7"
"2565380","5","5","5"
"2565965","3","3","3"
"2566101","6","6","6"
"2567439","9","9","9"
"2567575","4","4","4"
"2567744","7","7","7"
"2568846","1","1","1"
"2569601","2","2","2"
"2569880","17","17","17"
"2570056","3","3","3"
"2570681","6","6","6"
"2572066","5","5","5"
"2573914","9","9","9"
"2574110","1","1","1"
"2574865","0","0","0"
"2575082","8","8","8"
"2575675","9","9","9"
"2575846","3","3","3"
"2576285","7","7","7"
"2577057","7","7","7"
"2577244","12","12","12"
"2577466","2","2","2"
"2577610","16","16","16"
"2577684","5","5","5"
"2578527","3","3","3"
"2578741","6","6","6"
"2578791","10","10","10"
"2581233","12","12","12"
"2581273","10","10","10"
"2581515","2","2","2"
"2581586","3","3","3"
"2581635","7","7","7"
"2582345","2","2","2"
"2582512","4","4","4"
"2582544","6","6","6"
"2583309","3","3","3"
"2583815","12","12","12"
"2584160","0","0","0"
"2584300","5","5","5"
"2584892","13","13","13"
"2584966","14","14","14"
"2585129","4","4","4"
"2585586","5","5","5"
"2586048","2","2","2"
"2586291","9","9","9"
"2586575","4","4","4"
"2586927","4","4","4"
"2588088","30","30","30"
"2588101","12","12","12"
"2588468","5","5","5"
"2588534","1","1","1"
"2588900","7","7","7"
"2589208","3","3","3"
"2590888","4","4","4"
"2591004","0","0","0"
"2592019","7","7","7"
"2592573","9","9","9"
"2592730","3","3","3"
"2592802","4","4","4"
"2593096","5","5","5"
"2593942","13","13","13"
"2595877","9","9","9"
"2595988","3","3","3"
"2596057","1","1","1"
"2596447","2","2","2"
"2596503","4","4","4"
"2597799","5","5","5"
"2598711","30","30","30"
"2599133","6","6","6"
"2599674","5","5","5"
"2600347","12","12","12"
"2600489","0","0","0"
"2600780","6","6","6"
"2601023","12","12","12"
"2601222","1","1","1"
"2601346","16","16","16"
"2601873","9","9","9"
"2601935","2","2","2"
"2602016","5","5","5"
"2602773","11","11","11"
"2603396","7","7","7"
"2603470","9","9","9"
"2603789","5","5","5"
"2603998","7","7","7"
"2604902","11","11","11"
"2605200","8","8","8"
"2605768","1","1","1"
"2607467","15","15","15"
"2607794","3","3","3"
"2608380","4","4","4"
"2608559","8","8","8"
"2609080","7","7","7"
"2609384","5","5","5"
"2609622","1","1","1"
"2609688","2","2","2"
"2610532","3","3","3"
"2610691","4","4","4"
"2610890","8","8","8"
"2611053","2","2","2"
"2611077","5","5","5"
"2612270","9","9","9"
"2612465","7","7","7"
"2612862","5","5","5"
"2613010","5","5","5"
"2613075","5","5","5"
"2614433","11","11","11"
"2614795","10","10","10"
"2615263","3","3","3"
"2615618","2","2","2"
"2615705","3","3","3"
"2616179","8","8","8"
"2616694","3","3","3"
"2616876","8","8","8"
"2616938","12","12","12"
"2617356","3","3","3"
"2617435","3","3","3"
"2618141","3","3","3"
"2618524","6","6","6"
"2619924","3","3","3"
"2619969","12","12","12"
"2621086","1","1","1"
"2621210","4","4","4"
"2621390","3","3","3"
"2621583","4","4","4"
"2621702","3","3","3"
"2622294","1","1","1"
"2623586","7","7","7"
"2623719","5","5","5"
"2625604","3","3","3"
"2626084","1","1","1"
"2626709","6","6","6"
"2627223","7","7","7"
"2627442","1","1","1"
"2628389","10","10","10"
"2629103","7","7","7"
"2629169","3","3","3"
"2629201","3","3","3"
"2629500","6","6","6"
"2629561","7","7","7"
"2630007","7","7","7"
"2630527","6","6","6"
"2631222","2","2","2"
"2631495","17","17","17"
"2631981","5","5","5"
"2632724","2","2","2"
"2632845","5","5","5"
"2633341","4","4","4"
"2633490","3","3","3"
"2633555","6","6","6"
"2633816","5","5","5"
"2633928","7","7","7"
"2634079","1","1","1"
"2634228","9","9","9"
"2635497","12","12","12"
"2635584","14","14","14"
"2636490","7","7","7"
"2637083","3","3","3"
"2637176","7","7","7"
"2637473","6","6","6"
"2637856","8","8","8"
"2637964","8","8","8"
"2638069","3","3","3"
"2638247","1","1","1"
"2638314","6","6","6"
"2638665","17","17","17"
"2640674","3","3","3"
"2640861","5","5","5"
"2641040","8","8","8"
"2641551","8","8","8"
"2643031","5","5","5"
"2643292","9","9","9"
"2643538","1","1","1"
"2643814","13","13","13"
"2644683","7","7","7"
"2646856","1","1","1"
"2647038","9","9","9"
"2647109","8","8","8"
"2647205","1","1","1"
"2647321","9","9","9"
"2647395","4","4","4"
"2647706","9","9","9"
"2649857","7","7","7"
"2650423","3","3","3"
"2650475","12","12","12"
"2651004","3","3","3"
"2651590","3","3","3"
"2652072","15","15","15"
"2652110","6","6","6"
"2653937","7","7","7"
"2654296","0","0","0"
"2654932","2","2","2"
"2655076","6","6","6"
"2656260","4","4","4"
"2656827","5","5","5"
"2656960","3","3","3"
"2657053","4","4","4"
"2657499","1","1","1"
"2657758","10","10","10"
"2657807","3","3","3"
"2658035","13","13","13"
"2658498","14","14","14"
"2658941","4","4","4"
"2659312","2","2","2"
"2660143","6","6","6"
"2660513","5","5","5"
"2660718","3","3","3"
"2661112","3","3","3"
"2661354","5","5","5"
"2661715","8","8","8"
"2661847","4","4","4"
"2662216","1","1","1"
"2662293","9","9","9"
"2662375","7","7","7"
"2662481","10","10","10"
"2662624","7","7","7"
"2662837","7","7","7"
"2663111","7","7","7"
"2663385","1","1","1"
"2663670","9","9","9"
"2663772","3","3","3"
"2664180","8","8","8"
"2665190","4","4","4"
"2665993","8","8","8"
"2666554","10","10","10"
"2666710","9","9","9"
"2667308","5","5","5"
"2667474","6","6","6"
"2667660","4","4","4"
"2667728","4","4","4"
"2667874","6","6","6"
"2668366","3","3","3"
"2670007","6","6","6"
"2671337","10","10","10"
"2672242","30","30","30"
"2672740","3","3","3"
"2672966","4","4","4"
"2673183","14","14","14"
"2673242","9","9","9"
"2675160","5","5","5"
"2676365","11","11","11"
"2676707","4","4","4"
"2677259","9","9","9"
"2677455","0","0","0"
"2677971","3","3","3"
"2678075","4","4","4"
"2678125","3","3","3"
"2678211","6","6","6"
"2678720","3","3","3"
"2678885","11","11","11"
"2678917","6","6","6"
"2679818","6","6","6"
"2680161","3","3","3"
"2680212","7","7","7"
"2681435","5","5","5"
"2681860","4","4","4"
"2684439","1","1","1"
"2686315","9","9","9"
"2686560","6","6","6"
"2686839","0","0","0"
"2686977","5","5","5"
"2687398","4","4","4"
"2687709","10","10","10"
"2687850","4","4","4"
"2687886","6","6","6"
"2688386","5","5","5"
"2688656","4","4","4"
"2688711","8","8","8"
"2690456","2","2","2"
"2690606","3","3","3"
"2690673","6","6","6"
"2691510","5","5","5"
"2691817","5","5","5"
"2691999","6","6","6"
"2692591","7","7","7"
"2694152","16","16","16"
"2694392","6","6","6"
"2694806","7","7","7"
"2695132","5","5","5"
"2695610","7","7","7"
"2695912","13","13","13"
"2697426","12","12","12"
"2697763","6","6","6"
"2698163","13","13","13"
"2698466","8","8","8"
"2699273","11","11","11"
"2699756","10","10","10"
"2700293","4","4","4"
"2700693","9","9","9"
"2700953","13","13","13"
"2701689","10","10","10"
"2701828","5","5","5"
"2702069","30","30","30"
"2702715","4","4","4"
"2702811","6","6","6"
"2703201","6","6","6"
"2703302","12","12","12"
"2704642","2","2","2"
"2705072","13","13","13"
"2705420","30","30","30"
"2705690","4","4","4"
"2706257","9","9","9"
"2706318","5","5","5"
"2706484","12","12","12"
"2706893","3","3","3"
"2706944","6","6","6"
"2708064","0","0","0"
"2708375","0","0","0"
"2708483","12","12","12"
"2708691","7","7","7"
"2708872","1","1","1"
"2709387","7","7","7"
"2709605","7","7","7"
"2709690","0","0","0"
"2709854","18","18","18"
"2710100","7","7","7"
"2710251","2","2","2"
"2711533","5","5","5"
"2711721","6","6","6"
"2712127","4","4","4"
"2712479","3","3","3"
"2712814","5","5","5"
"2713000","2","2","2"
"2713700","13","13","13"
"2714552","6","6","6"
"2714689","5","5","5"
"2715562","4","4","4"
"2716902","8","8","8"
"2717520","8","8","8"
"2717782","1","1","1"
"2718089","4","4","4"
"2718434","2","2","2"
"2718596","3","3","3"
"2719445","3","3","3"
"2719677","4","4","4"
"2720157","7","7","7"
"2720327","7","7","7"
"2721203","3","3","3"
"2721647","2","2","2"
"2722937","6","6","6"
"2723539","2","2","2"
"2723597","2","2","2"
"2724188","10","10","10"
"2724519","11","11","11"
"2725170","6","6","6"
"2725841","3","3","3"
"2726661","4","4","4"
"2727137","4","4","4"
"2727615","1","1","1"
"2729440","2","2","2"
"2729670","7","7","7"
"2731018","12","12","12"
"2731279","19","19","19"
"2731712","4","4","4"
"2731912","4","4","4"
"2732205","3","3","3"
"2733018","1","1","1"
"2733531","5","5","5"
"2733624","4","4","4"
"2734014","18","18","18"
"2734180","5","5","5"
"2734373","3","3","3"
"2734517","5","5","5"
"2734652","8","8","8"
"2735435","8","8","8"
"2735632","3","3","3"
"2737922","7","7","7"
"2738545","5","5","5"
"2739440","7","7","7"
"2739764","8","8","8"
"2740157","1","1","1"
"2740169","6","6","6"
"2740620","10","10","10"
"2741185","7","7","7"
"2741844","8","8","8"
"2742485","5","5","5"
"2742774","6","6","6"
"2743720","7","7","7"
"2744034","3","3","3"
"2744402","13","13","13"
"2744735","8","8","8"
"2745475","10","10","10"
"2745650","1","1","1"
"2745696","1","1","1"
"2745894","12","12","12"
"2745927","3","3","3"
"2746091","7","7","7"
"2747191","5","5","5"
"2747258","7","7","7"
"2747320","0","0","0"
"2747561","9","9","9"
"2748115","7","7","7"
"2748647","2","2","2"
"2749188","10","10","10"
"2749284","2","2","2"
"2749345","2","2","2"
"2749777","5","5","5"
"2750158","30","30","30"
"2750323","11","11","11"
"2752889","3","3","3"
"2753350","3","3","3"
"2753624","6","6","6"
"2754478","13","13","13"
"2755211","3","3","3"
"2756347","5","5","5"
"2756480","0","0","0"
"2756685","4","4","4"
"2757015","16","16","16"
"2757708","1","1","1"
"2757846","12","12","12"
"2758588","3","3","3"
"2758701","2","2","2"
"2758782","2","2","2"
"2758996","2","2","2"
"2759196","6","6","6"
"2759976","2","2","2"
"2760010","8","8","8"
"2760099","15","15","15"
"2760520","8","8","8"
"2761775","11","11","11"
"2762128","5","5","5"
"2762480","4","4","4"
"2763397","9","9","9"
"2763633","5","5","5"
"2763877","4","4","4"
"2764573","4","4","4"
"2764634","6","6","6"
"2764907","1","1","1"
"2765098","10","10","10"
"2766593","5","5","5"
"2767463","4","4","4"
"2767707","4","4","4"
"2767858","4","4","4"
"2768329","5","5","5"
"2768820","7","7","7"
"2770365","6","6","6"
"2770564","2","2","2"
"2772063","4","4","4"
"2772303","9","9","9"
"2773164","7","7","7"
"2773521","6","6","6"
"2774283","4","4","4"
"2774494","10","10","10"
"2774726","4","4","4"
"2775228","3","3","3"
"2776195","7","7","7"
"2776725","8","8","8"
"2777171","3","3","3"
"2777500","2","2","2"
"2777651","5","5","5"
"2778050","5","5","5"
"2778375","7","7","7"
"2779259","5","5","5"
"2779639","7","7","7"
"2779933","1","1","1"
"2779994","1","1","1"
"2781358","5","5","5"
"2781644","1","1","1"
"2781837","5","5","5"
"2782030","6","6","6"
"2783257","3","3","3"
"2783560","2","2","2"
"2783698","9","9","9"
"2784301","4","4","4"
"2784512","7","7","7"
"2784804","10","10","10"
"2785190","11","11","11"
"2785713","3","3","3"
"2786169","10","10","10"
"2786904","9","9","9"
"2786986","5","5","5"
"2787338","5","5","5"
"2787977","3","3","3"
"2788052","6","6","6"
"2788218","11","11","11"
"2788286","10","10","10"
"2788997","4","4","4"
"2789103","8","8","8"
"2789172","4","4","4"
"2789462","6","6","6"
"2790384","4","4","4"
"2790837","17","17","17"
"2791371","2","2","2"
"2792227","9","9","9"
"2792573","3","3","3"
"2793691","2","2","2"
"2794687","5","5","5"
"2795285","2","2","2"
"2795415","8","8","8"
"2795729","3","3","3"
"2795886","2","2","2"
"2797256","1","1","1"
"2797766","4","4","4"
"2798130","11","11","11"
"2798212","4","4","4"
"2798376","12","12","12"
"2798700","11","11","11"
"2798799","4","4","4"
"2798945","13","13","13"
"2799083","7","7","7"
"2799177","3","3","3"
"2799565","1","1","1"
"2799642","2","2","2"
"2799990","7","7","7"
"2800193","11","11","11"
"2800352","14","14","14"
"2801090","4","4","4"
"2801509","13","13","13"
"2802551","2","2","2"
"2803615","10","10","10"
"2804066","3","3","3"
"2804871","4","4","4"
"2805853","5","5","5"
"2806441","19","19","19"
"2806798","3","3","3"
"2807207","11","11","11"
"2807299","4","4","4"
"2807384","1","1","1"
"2807921","4","4","4"
"2808315","8","8","8"
