"Step","11_sazut-tonat-nigonribop - episodic_return","11_sazut-tonat-nigonribop - episodic_return__MIN","11_sazut-tonat-nigonribop - episodic_return__MAX"
"1452587","10","10","10"
"1452681","10","10","10"
"1452896","10","10","10"
"1453314","10","10","10"
"1454467","10","10","10"
"1454760","10","10","10"
"1455022","10","10","10"
"1455738","10","10","10"
"1456513","10","10","10"
"1457361","10","10","10"
"1458150","10","10","10"
"1458243","10","10","10"
"1458648","10","10","10"
"1459269","10","10","10"
"1459791","10","10","10"
"1460551","10","10","10"
"1460612","10","10","10"
"1460737","10","10","10"
"1460946","10","10","10"
"1461141","10","10","10"
"1462248","10","10","10"
"1462351","10","10","10"
"1463090","10","10","10"
"1463751","10","10","10"
"1464105","10","10","10"
"1465254","10","10","10"
"1465726","10","10","10"
"1465937","10","10","10"
"1466452","10","10","10"
"1467349","10","10","10"
"1467609","10","10","10"
"1467721","10","10","10"
"1467910","10","10","10"
"1468615","10","10","10"
"1469009","10","10","10"
"1469531","10","10","10"
"1469659","10","10","10"
"1470084","10","10","10"
"1471953","10","10","10"
"1472202","10","10","10"
"1472470","10","10","10"
"1473046","10","10","10"
"1473347","10","10","10"
"1474247","10","10","10"
"1475912","10","10","10"
"1475975","10","10","10"
"1476098","10","10","10"
"1476418","10","10","10"
"1476872","10","10","10"
"1476995","10","10","10"
"1477189","10","10","10"
"1477281","10","10","10"
"1477442","10","10","10"
"1477912","10","10","10"
"1478238","10","10","10"
"1478538","10","10","10"
"1478979","10","10","10"
"1480000","0","0","0"
"1480261","10","10","10"
"1480321","10","10","10"
"1481226","10","10","10"
"1481933","10","10","10"
"1482121","10","10","10"
"1482759","10","10","10"
"1483317","10","10","10"
"1483691","10","10","10"
"1483716","10","10","10"
"1484118","10","10","10"
"1484232","10","10","10"
"1485033","10","10","10"
"1485380","10","10","10"
"1486275","10","10","10"
"1486420","10","10","10"
"1486602","10","10","10"
"1486720","10","10","10"
"1486916","10","10","10"
"1488036","10","10","10"
"1488584","10","10","10"
"1488737","10","10","10"
"1489088","10","10","10"
"1489419","10","10","10"
"1489666","10","10","10"
"1489877","10","10","10"
"1489962","10","10","10"
"1490628","10","10","10"
"1490858","10","10","10"
"1491809","10","10","10"
"1491843","10","10","10"
"1492291","10","10","10"
"1492356","10","10","10"
"1492482","10","10","10"
"1492871","10","10","10"
"1493178","10","10","10"
"1493398","10","10","10"
"1493463","10","10","10"
"1494140","10","10","10"
"1494576","10","10","10"
"1494592","10","10","10"
"1494980","10","10","10"
"1495372","10","10","10"
"1495572","10","10","10"
"1496141","10","10","10"
"1496264","10","10","10"
"1496397","10","10","10"
"1496785","10","10","10"
"1497544","10","10","10"
"1498142","10","10","10"
"1498348","10","10","10"
"1498409","10","10","10"
"1499844","10","10","10"
"1499945","10","10","10"
"1501077","10","10","10"
"1501188","10","10","10"
"1501248","10","10","10"
"1501900","10","10","10"
"1502276","10","10","10"
"1503185","10","10","10"
"1504275","10","10","10"
"1504346","0","0","0"
"1504401","10","10","10"
"1504780","10","10","10"
"1505349","10","10","10"
"1505765","10","10","10"
"1506184","10","10","10"
"1506242","10","10","10"
"1506498","10","10","10"
"1506948","10","10","10"
"1507264","10","10","10"
"1507489","10","10","10"
"1507543","10","10","10"
"1507983","10","10","10"
"1508244","10","10","10"
"1508710","10","10","10"
"1508891","0","0","0"
"1509256","10","10","10"
"1509541","10","10","10"
"1511187","10","10","10"
"1511238","10","10","10"
"1511641","10","10","10"
"1511826","10","10","10"
"1512464","10","10","10"
"1513299","10","10","10"
"1513349","10","10","10"
"1513427","10","10","10"
"1514894","10","10","10"
"1515415","10","10","10"
"1515993","10","10","10"
"1516626","10","10","10"
"1516763","10","10","10"
"1516825","10","10","10"
"1516878","10","10","10"
"1516950","10","10","10"
"1517427","10","10","10"
"1518102","10","10","10"
"1518214","10","10","10"
"1518592","10","10","10"
"1519173","10","10","10"
"1519453","10","10","10"
"1519951","10","10","10"
"1520005","10","10","10"
"1520325","10","10","10"
"1520560","10","10","10"
"1520645","10","10","10"
"1520790","10","10","10"
"1521049","10","10","10"
"1521752","10","10","10"
"1522248","10","10","10"
"1522374","10","10","10"
"1522566","10","10","10"
"1522775","10","10","10"
"1524102","10","10","10"
"1524800","10","10","10"
"1525778","10","10","10"
"1526287","10","10","10"
"1526360","10","10","10"
"1526849","10","10","10"
"1527232","10","10","10"
"1527433","10","10","10"
"1527490","10","10","10"
"1528198","10","10","10"
"1528713","10","10","10"
"1528774","10","10","10"
"1528927","10","10","10"
"1529125","10","10","10"
"1529622","10","10","10"
"1530386","10","10","10"
"1530530","10","10","10"
"1530894","10","10","10"
"1531220","10","10","10"
"1532673","10","10","10"
"1532785","10","10","10"
"1533019","10","10","10"
"1533978","10","10","10"
"1534308","10","10","10"
"1535203","10","10","10"
"1535232","10","10","10"
"1535372","10","10","10"
"1535453","10","10","10"
"1535504","10","10","10"
"1536348","10","10","10"
"1536680","10","10","10"
"1536925","10","10","10"
"1537148","10","10","10"
"1538307","10","10","10"
"1538971","10","10","10"
"1539019","10","10","10"
"1539468","10","10","10"
"1539750","10","10","10"
"1541666","10","10","10"
"1541819","10","10","10"
"1542025","10","10","10"
"1542160","10","10","10"
"1542514","10","10","10"
"1542528","10","10","10"
"1542727","10","10","10"
"1542923","10","10","10"
"1543169","10","10","10"
"1543882","10","10","10"
"1544010","10","10","10"
"1544497","10","10","10"
"1544850","10","10","10"
"1545288","10","10","10"
"1545522","10","10","10"
"1545537","10","10","10"
"1545678","10","10","10"
"1546090","10","10","10"
"1546219","10","10","10"
"1546328","10","10","10"
"1546510","10","10","10"
"1546922","10","10","10"
"1547072","10","10","10"
"1547395","10","10","10"
"1547556","10","10","10"
"1547861","10","10","10"
"1547975","10","10","10"
"1548307","10","10","10"
"1548495","10","10","10"
"1549415","10","10","10"
"1549463","10","10","10"
"1550119","10","10","10"
"1550288","10","10","10"
"1550531","10","10","10"
"1550643","10","10","10"
"1550784","10","10","10"
"1551944","10","10","10"
"1552139","10","10","10"
"1553671","10","10","10"
"1553863","10","10","10"
"1554444","10","10","10"
"1554781","10","10","10"
"1554836","10","10","10"
"1555540","10","10","10"
"1556014","10","10","10"
"1557404","10","10","10"
"1557450","10","10","10"
"1557575","10","10","10"
"1557770","10","10","10"
"1557850","10","10","10"
"1558032","10","10","10"
"1558405","10","10","10"
"1559063","10","10","10"
"1559312","10","10","10"
"1559562","10","10","10"
"1559851","10","10","10"
"1559888","10","10","10"
"1560566","10","10","10"
"1561103","10","10","10"
"1561283","10","10","10"
"1561479","10","10","10"
"1561797","10","10","10"
"1563392","10","10","10"
"1563904","10","10","10"
"1564101","10","10","10"
"1564291","10","10","10"
"1564660","10","10","10"
"1564939","10","10","10"
"1566480","10","10","10"
"1567766","10","10","10"
"1567890","10","10","10"
"1568743","10","10","10"
"1568855","10","10","10"
"1569475","10","10","10"
"1570498","10","10","10"
"1570819","10","10","10"
"1571160","10","10","10"
"1571652","10","10","10"
"1571910","10","10","10"
"1572111","10","10","10"
"1572447","10","10","10"
"1573911","10","10","10"
"1574155","10","10","10"
"1574221","10","10","10"
"1574402","10","10","10"
"1575192","10","10","10"
"1575938","10","10","10"
"1576036","10","10","10"
"1576395","10","10","10"
"1576451","10","10","10"
"1576545","10","10","10"
"1576666","10","10","10"
"1576908","10","10","10"
"1578449","10","10","10"
"1578630","10","10","10"
"1578826","10","10","10"
"1579469","10","10","10"
"1579661","10","10","10"
"1580241","10","10","10"
"1580363","10","10","10"
"1580734","10","10","10"
"1580811","10","10","10"
"1581123","10","10","10"
"1581504","10","10","10"
"1581950","10","10","10"
"1582942","10","10","10"
"1583605","10","10","10"
"1583622","10","10","10"
"1584454","10","10","10"
"1584512","10","10","10"
"1585294","10","10","10"
"1585862","10","10","10"
"1586059","10","10","10"
"1586182","10","10","10"
"1586326","10","10","10"
"1587074","10","10","10"
"1587796","10","10","10"
"1588503","10","10","10"
"1588873","10","10","10"
"1588929","10","10","10"
"1589315","10","10","10"
"1589837","10","10","10"
"1589952","10","10","10"
"1590184","10","10","10"
"1590478","10","10","10"
"1590908","10","10","10"
"1592137","10","10","10"
"1592416","10","10","10"
"1592908","10","10","10"
"1593345","10","10","10"
"1593673","10","10","10"
"1594200","10","10","10"
"1594697","10","10","10"
"1594931","10","10","10"
"1595712","10","10","10"
"1596569","10","10","10"
"1596883","10","10","10"
"1596993","10","10","10"
"1597058","10","10","10"
"1597163","10","10","10"
"1598481","10","10","10"
"1598784","10","10","10"
"1598857","10","10","10"
"1599313","10","10","10"
"1600645","0","0","0"
"1600973","10","10","10"
"1601595","10","10","10"
"1601807","10","10","10"
"1601863","10","10","10"
"1601999","10","10","10"
"1602183","10","10","10"
"1603688","10","10","10"
"1603783","10","10","10"
"1604140","10","10","10"
"1604609","10","10","10"
"1604696","10","10","10"
"1604881","10","10","10"
"1605326","10","10","10"
"1605516","10","10","10"
"1606104","10","10","10"
"1606220","10","10","10"
"1606508","10","10","10"
"1606720","10","10","10"
"1607010","10","10","10"
"1607163","10","10","10"
"1607319","10","10","10"
"1607435","10","10","10"
"1607817","10","10","10"
"1608014","10","10","10"
"1608461","10","10","10"
"1609365","10","10","10"
"1609792","10","10","10"
"1609933","10","10","10"
"1610011","10","10","10"
"1610318","10","10","10"
"1610689","10","10","10"
"1611828","10","10","10"
"1612745","10","10","10"
"1613697","10","10","10"
"1613825","10","10","10"
"1614088","10","10","10"
"1614573","10","10","10"
"1615364","10","10","10"
"1615809","10","10","10"
"1616452","10","10","10"
"1617028","10","10","10"
"1617412","10","10","10"
"1618050","10","10","10"
"1618715","10","10","10"
"1618756","10","10","10"
"1618889","10","10","10"
"1619311","10","10","10"
"1620123","10","10","10"
"1620367","10","10","10"
"1620817","10","10","10"
"1620937","10","10","10"
"1621646","10","10","10"
"1623819","10","10","10"
"1624072","10","10","10"
"1624354","10","10","10"
"1624433","10","10","10"
"1624641","10","10","10"
"1625083","10","10","10"
"1625796","10","10","10"
"1626221","10","10","10"
"1626717","10","10","10"
"1626756","10","10","10"
"1628302","10","10","10"
"1628368","10","10","10"
"1628627","10","10","10"
"1628766","10","10","10"
"1629149","10","10","10"
"1629223","10","10","10"
"1629536","10","10","10"
"1629591","10","10","10"
"1629704","10","10","10"
"1630480","10","10","10"
"1630752","10","10","10"
"1630833","10","10","10"
"1630863","10","10","10"
"1631720","10","10","10"
"1632193","10","10","10"
"1632396","10","10","10"
"1632577","10","10","10"
"1632847","10","10","10"
"1633066","10","10","10"
"1633098","10","10","10"
"1633474","10","10","10"
"1633792","10","10","10"
"1634016","10","10","10"
"1634771","10","10","10"
"1635972","10","10","10"
"1636106","10","10","10"
"1636183","10","10","10"
"1636609","10","10","10"
"1636775","10","10","10"
"1636815","10","10","10"
"1636992","10","10","10"
"1637202","10","10","10"
"1637749","10","10","10"
"1637988","10","10","10"
"1638296","10","10","10"
"1638378","10","10","10"
"1638427","10","10","10"
"1638473","10","10","10"
"1638645","10","10","10"
"1638688","10","10","10"
"1638752","10","10","10"
"1639719","10","10","10"
"1640282","10","10","10"
"1640393","10","10","10"
"1640654","10","10","10"
"1640742","10","10","10"
"1641088","10","10","10"
"1641671","0","0","0"
"1641945","10","10","10"
"1642305","10","10","10"
"1642436","10","10","10"
"1643015","10","10","10"
"1643200","10","10","10"
"1643927","10","10","10"
"1644953","10","10","10"
"1645457","10","10","10"
"1646350","10","10","10"
"1646426","10","10","10"
"1647300","10","10","10"
"1647701","10","10","10"
"1647889","10","10","10"
"1648261","10","10","10"
"1648323","10","10","10"
"1649537","10","10","10"
"1649937","10","10","10"
"1650313","10","10","10"
"1650575","10","10","10"
"1650631","10","10","10"
"1650859","10","10","10"
"1650913","10","10","10"
"1650965","10","10","10"
"1651792","10","10","10"
"1652416","10","10","10"
"1653399","10","10","10"
"1653717","10","10","10"
"1654151","10","10","10"
"1654688","10","10","10"
"1654864","10","10","10"
"1655443","10","10","10"
"1655753","10","10","10"
"1655848","10","10","10"
"1655943","10","10","10"
"1656513","10","10","10"
"1656653","10","10","10"
"1656793","10","10","10"
"1657038","10","10","10"
"1657105","10","10","10"
"1657447","10","10","10"
"1657673","10","10","10"
"1657793","10","10","10"
"1658176","10","10","10"
"1658386","10","10","10"
"1658491","10","10","10"
"1658811","10","10","10"
"1658825","10","10","10"
"1659554","10","10","10"
"1659641","10","10","10"
"1659791","10","10","10"
"1659873","10","10","10"
"1660256","10","10","10"
"1660335","10","10","10"
"1660470","10","10","10"
"1660681","10","10","10"
"1660933","10","10","10"
"1661357","10","10","10"
"1663718","10","10","10"
"1663769","10","10","10"
"1663955","10","10","10"
"1665055","10","10","10"
"1665384","10","10","10"
"1666120","10","10","10"
"1666305","10","10","10"
"1666506","10","10","10"
"1667073","10","10","10"
"1667272","10","10","10"
"1667591","10","10","10"
"1668362","10","10","10"
"1668701","10","10","10"
"1668943","10","10","10"
"1669145","10","10","10"
"1670175","10","10","10"
"1670421","10","10","10"
"1670817","10","10","10"
"1671168","10","10","10"
"1671233","10","10","10"
"1671372","10","10","10"
"1671691","10","10","10"
"1671803","10","10","10"
"1672097","10","10","10"
"1672912","10","10","10"
"1672982","10","10","10"
"1673559","10","10","10"
"1674322","10","10","10"
"1674945","10","10","10"
"1675022","10","10","10"
"1675207","10","10","10"
"1675402","10","10","10"
"1676110","10","10","10"
"1676225","10","10","10"
"1676559","10","10","10"
"1677191","10","10","10"
"1677257","10","10","10"
"1677635","10","10","10"
"1677919","10","10","10"
"1678147","10","10","10"
"1678226","10","10","10"
"1678604","10","10","10"
"1678915","10","10","10"
"1679296","10","10","10"
"1679391","10","10","10"
"1679696","10","10","10"
"1680070","10","10","10"
"1680162","10","10","10"
"1680264","10","10","10"
"1681001","10","10","10"
"1681341","10","10","10"
"1681497","10","10","10"
"1681600","10","10","10"
"1681788","10","10","10"
"1681871","10","10","10"
"1682060","10","10","10"
"1682704","10","10","10"
"1682785","10","10","10"
"1682975","10","10","10"
"1683013","10","10","10"
"1683331","10","10","10"
"1683574","10","10","10"
"1683767","10","10","10"
"1684424","10","10","10"
"1684630","10","10","10"
"1684700","10","10","10"
"1685031","10","10","10"
"1686026","10","10","10"
"1686114","10","10","10"
"1686339","10","10","10"
"1686991","10","10","10"
"1687936","10","10","10"
"1688904","10","10","10"
"1689170","10","10","10"
"1689300","10","10","10"
"1689411","10","10","10"
"1689547","10","10","10"
"1689684","10","10","10"
"1689807","10","10","10"
"1689932","10","10","10"
"1689995","10","10","10"
"1690081","10","10","10"
"1691001","10","10","10"
"1691148","10","10","10"
"1691321","10","10","10"
"1691338","10","10","10"
"1692115","10","10","10"
"1692723","10","10","10"
"1693072","10","10","10"
"1693120","10","10","10"
"1693205","10","10","10"
"1694199","10","10","10"
"1694740","10","10","10"
"1694858","10","10","10"
"1695060","10","10","10"
"1695634","10","10","10"
"1695688","10","10","10"
"1696132","10","10","10"
"1696202","10","10","10"
"1696320","10","10","10"
"1696916","10","10","10"
"1696971","10","10","10"
"1697344","10","10","10"
"1697484","10","10","10"
"1698263","10","10","10"
"1698772","10","10","10"
"1698997","10","10","10"
"1699032","10","10","10"
"1699861","10","10","10"
"1700355","10","10","10"
"1700683","10","10","10"
"1700820","10","10","10"
"1701342","10","10","10"
"1701520","10","10","10"
"1701707","10","10","10"
"1702172","10","10","10"
"1702442","10","10","10"
"1702814","10","10","10"
"1702986","10","10","10"
"1703383","10","10","10"
"1703552","10","10","10"
"1703932","10","10","10"
"1704274","10","10","10"
